URL1,URL2,Title1,Title2,Published_Date1,Published_Date2,Paragraph1_of_URL1,Paragraph1_of_URL2,Paragraph2_of_URL1,Paragraph2_of_URL2,Category1,Category2
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41331,Xi–Trump meeting and the global order,Nanak Jayanti being observed today,2025-11-06,2025-11-05,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.","Kathmandu, Nov 5: Guru Nanak Jayanti is being observed by the Sikh community living in Nepal and different parts of the world today. Guru Nanak is the founder of Sikh religion. The spiritual leader had inspired the humanity for tolerance, compassion and love.","While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","The Sikh community celebrates the day with much reverence. The prayers are held, sermons recited and activities of human service performed on this occasion. Equality, peace and nonviolence are special messages of Guru Nanak.",national,society
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41333,Xi–Trump meeting and the global order,"Natural disasters, fire incidents on rise",2025-11-06,2025-11-05,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.","Kathmandu, Nov 5: The fire incidents are on rise of late. The National Disaster Risk Reduction and Management Authority (NDRRMA) informed that in 24 hours- from November 3 to 4, nine such incidents were recorded across the country. Jhapa, Morang, Mahottari, Sarlahi, Rautahat, Bara, Gorkha, Parbat and Kailali districts witnessed the fire incidents, the NDRRMA said, adding that total 18 incidents occurred in the country in two days alone, claiming the lives of three persons and injuring eight others.","While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","The incidents caused the damages worth Rs 1.1 million. Storm occurred in Rasuwa caused massive damage. The avalanche damaged a local hotel at Langtang of Gosaikunda-4. Even the landslides occurred in Bhojpur, Khotang and Lalitpur districts.",national,society
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41345,Xi–Trump meeting and the global order,"Possibility of rain in Koshi, Gandaki and Karnali",2025-11-06,2025-11-06,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.","Kathmandu, Nov 6: There is a possibility of light rain or snowfall at one or two places in the hilly regions of Koshi, Gandaki, and Karnali Provinces today.","While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","The weather will remain partly cloudy in the hilly regions and mainly fair in the rest of the country, according to the Weather Forecasting Division.",national,politics
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41346,Xi–Trump meeting and the global order,Executive Director Poudel appointed NRB spokesperson,2025-11-06,2025-11-06,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.",,"While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","Kathmandu, Nov 6: Executive Director Guru Prasad Poudel has been appointed as the spokesperson of Nepal Rastra Bank.",national,politics
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41327,Xi–Trump meeting and the global order,"Chair Oli, senior leader Khanal discuss unity",2025-11-06,2025-11-05,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.",,"While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","Kathmandu, Nov 5: At a time when party split and unification bids are gaining pace among communist forces in the wake of Gen Z protest and election to the House of Representatives slated for coming March 5, Chairman of the CPN UML, KP Sharma Oli, and senior leader of the CPN (Unified Socialist), Jhalanath Khanal, held a meeting on Tuesday.",national,politics
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41337,Xi–Trump meeting and the global order,NBA concerns government's decision of recalling ambassadors,2025-11-06,2025-11-05,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.","Kathmandu, Nov 5: The Nepal Bar Association (NBA) has said that it is seriously concerned about the decision to recall the ambassadors, citing that the matter is under consideration in the Supreme Court.","While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","In a press release issued today, NBA General Secretary Kedar Prasad Koirala has stated that there is serious concern regarding the government's recall of the ambassadors to work at the Ministry of Foreign Affairs while the matter related to the recent decision to call back the ambassador is under consideration in the Supreme Court and an interim order has been issued.",national,politics
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41341,Xi–Trump meeting and the global order,"Ten left forces, including CPN (Maoist Centre) and CPN (Unified Socialist), join hands",2025-11-06,2025-11-05,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.","Kathmandu, Nov 5: Unification has been announced today among various leftist parties, including the CPN (Maoist Centre) and the CPN (Unified Socialist). At the special ceremony held today at local Bhrikuti Mandap, unity was announced among the leftist parties including the Maoist Centre, Unified Socialist, Nepal Socialist Party, Janasamajbadi Party Nepal, Nepal Communist Party, CPN (Maoist Socialist) and CPN (Communist).","While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","After the declaration of unification, the unified party has been christened as 'Nepali Communist Party'. Party top leaders and workers, including Pushpa Kamal Dahal 'Prachanda', coordinator of the Maoist Centre, Madhav Kumar Nepal, chairman of the Unified Socialist, senior Maoist leader Narayan Kaji Shrestha, senior leader of the Unified Socialist Bamdev Gautam, Mahendra Ray Yadav, chairman of the Nepal Socialist Party, and Chiran Pun, general secretary of the Nepal Communist Party, among other leaders and party activists, attended the unity declaration gathering.",national,politics
https://kathmandupost.com/columns/2025/11/06/xi-trump-meeting-and-the-global-order,https://english.ratopati.com/story/41344,Xi–Trump meeting and the global order,"Dahal elected coordinator of Nepali Communist Party, Nepal as joint-coordinator",2025-11-06,2025-11-05,"The recent meeting between Chinese President Xi Jinping and US President Donald Trump has reignited debate over the future of global power transitions. Beyond the symbolic handshake, the encounter represents an attempt to redefine the grammar of great-power engagement at a time of fragmentation, economic uncertainty and deep mistrust. Whether read as reconciliation or recalibration, the dialogue reflects how Washington and Beijing are wrestling to shape the next global order—one that will inevitably affect the Indo-Pacific region and smaller states like Nepal.","Kathmandu, Nov 5: Pushpa Kamal Dahal 'Prachanda' has been elected as coordinator of Nepali Communist Party, formed after the unification of 10 political parties including CPN (Maoist Centre) and CPN (Unified Socialist). The unification national conference organised here on Wednesday elected Madhav Kumar Nepal as its joint-coordinator. Member of THE presidium, Mahindra Raya Yadav, proposed Dahal to the post of coordinator and Nepal as joint-coordinator of the newly formed party.","While much commentary has focused on optics and personal chemistry, the meeting’s underlying message was clear: Confrontation without communication risks global instability. Xi’s call for “mutual respect” and Trump’s rhetorical shift toward “constructive competition” signal a tactical pause rather than a transformation. Discussions reportedly covered trade, technology, Taiwan and the South China Sea, highlighting how security and economics are now inseparable in the US–China relations.","The conference had endorsed the proposal unanimously. On the occasion, senior leader of the Nepali Communist Party, Bamdev Gautam, leaders- Narayan Kaji Shrestha and Pampha Bhusal expressed the belief that the new party would fulfill the mandate of social revolution. Meanwhile, General Secretary of the erstwhile CPN (US) Party Ghanashyam Bhusal and leader Ram Kumari Jhankri and some other leaders have not joined the new party, while expressing their protests against the unification.§",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16024/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, President Paudel to return home this afternoon,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","President Ramchandra Paudel is returning home this afternoon after participating in the Second World Summit for Social Development held in Doha, the capital of Qatar. During the visit, President Paudel addressed the main session of the Summit last Tuesday.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","He also addressed the high-level roundtable conference on strengthening the three pillars of social development: poverty eradication, full and productive employment and decent work for all, and social inclusion organized during the summit.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16029/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, President Paudel returns home wrapping up his Qatar visit,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","President Ramchandra Paudel has returned home after participating in the Second World Summit for Social Development held in Doha, the capital of Qatar.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","Vice President Ram Sahaya Prasad Yadav, Prime Minister Sushila Karki, Home Minister Om Prakash Aryal, Qatari Ambassador to Nepal, Foreign Secretary Amrit Bahadur Rai and the chiefs of security agencies welcomed President Paudel at the Tribhuvan International Airport (TIA). A squad of Nepali Army offered a guard of honor to the President on the occasion.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16030/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, Nepali Ambassador Chandra Kumar Ghimire resigns,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","The Nepali Ambassador to the United Kingdom (UK), Chandra Kumar Ghimire, has resigned from his post after the government instructed ambassadors from 11 countries to return home.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","Taking to Facebook on Wednesday, Ambassador Ghimire bade adieu to the UK and expressed gratitude for the respect shown to him during his tenure.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16031/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, NC's disgruntled leaders demand CC dissolved if no convention by mid-December,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","The Nepali Congress leaders, who are dissatisfied with the difference on rise over the conduct of general convention of the party, have demanded dissolution of the central working committee (CWC) if the convention is not held before coming mid-December.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","In a pressure campaign launched by the district presidents of NC, the speakers argued all office bearers in the central committee and central members need to quit once the general convention is not possible as per party statute.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16021/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, Govt administering vitamin 'A'  to children today and tomorrow,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.",The government is administering vitamin 'A' and deworming medicine to children today and tomorrow.,"In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.",The government has been conducting this program in two phases every year.,national,society
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16022/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent," Two sexagenarians killed, driver injured in Bajhang tractor mishap",2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.",Two elderly people died on the spot and another sustained critical injuries in a tractor accident that occurred in Bajhang district.,"In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","The deceased have been identified as 60-year-old Pamale Khati and 62-year-old Jase Khati of Thalara Rural Municipality-2, Kanda, said the District Police Office, Bajhang.",national,society
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16026/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, Two tourists stranded at Chharka Bherol rescued,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","Two Nepali visitors who were trapped in snow at Chharka Bherol, located along the Mustang-Dolpa border, were rescued by a helicopter this morning. The operation was conducted by an Air Dynasty helicopter in coordination with the Indrabaks Battalion of the Nepali Army.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","The rescued are Manish GC from Parbat and Santosh Kunwar from Myagdi. Mustang's Chief District Officer, Bishnu Prasad Bhusal, confirmed that the two were caught in heavy snowfall and rescued this morning. They had started their trip to Upper Mustang on October 26 and had reached Chharka via Sangta village. The rescue took place on the sixth day after they were trapped.",national,society
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16028/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, Protesters picket EPS branch over two-year delay in South Korea placement,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","Korea job aspirants, who have passed the language skills examination two years ago, have picketed the Office of the EPS Korea branch over the delay in sending workers to South Korea.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","The agitators gathered and picketed the EPS Korea branch under the Department of Foreign Employment, located in Gwarko, Lalitpur, this afternoon, demanding that they be sent to Korea at the earliest.",national,society
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16032/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent, President's Qatar visit successful: Foreign Secretary Rai,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","President Ramchandra Paudel returned home on Thursday after attending the 'Second World Summit for Social Development' held in Doha, Qatar.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","Briefing the media persons at VVIP Lounge of Tribhuvan International Airport on President Paudel's visit following his home arrival, Secretary at the Foreign Ministry, Amrit Bahadur Rai, asserted that the President's visit was successful.",national,society
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16023/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent," Baburam, Janardan, Sumana, DP discuss creating alternative political force",2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.",Discussions have begun for the formation of an alternative political force under the coordination of former Prime Minister Dr Baburam Bhattarai.,"In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","Former Prime Minister Bhattarai informed that these discussions have started among new and alternative political parties, groups, and activists.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://en.nepalkhabar.com/news/detail/16027/,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent," Bihar Election 2025: A battle of caste, crime, and change",2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","The first phase of the Bihar Legislative Assembly election begins today, November 6, with the second phase scheduled for November 11 and results to be declared on November 14. The election is being watched with intense curiosity not only across India but also in neighboring Nepal, whose politics often mirrors the social complexity and generational aspirations visible in Bihar. With around 74.3 million registered voters deciding the fate of 243 constituencies, this election represents a decisive moment for a state that has long struggled to balance tradition, governance, and aspirations for change.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","
Bihar remains one of India’s most socially fragmented and economically deprived states. Around 88 percent of its population lives in rural areas, and the state continues to face deep structural inequality despite years of reform rhetoric. The social composition still shapes political outcomes: Extremely Backward Classes (EBCs) make up about 36 percent, Other Backward Classes (OBCs) 27 percent, and Scheduled Castes (SCs) nearly 20 percent of the population. The dominance of caste as a determinant of political loyalty remains, even as young voters show signs of gradual defiance of this traditional arithmetic.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://english.ratopati.com/story/41347,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent,President Paudel to return home this afternoon,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","Kathmandu, Nov 6: President Ramchandra Paudel is returning home this afternoon after participating in the Second World Summit for Social Development held in Doha, the capital of Qatar. During the visit, President Paudel addressed the main session of the Summit last Tuesday.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","He also addressed the high-level roundtable conference on strengthening the three pillars of social development: poverty eradication, full and productive employment and decent work for all, and social inclusion organized during the summit.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://english.ratopati.com/story/41348,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent,Donor agencies to support climate-resilient infrastructure development,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","Kathmandu, Nov 6: The Asian Development Bank (ADB), the International Development Association under the World Bank Group, and the Swiss Development Cooperation (SDC) are set to support disaster risk reduction, climate change adaptation, and resilient infrastructure development in Nepal.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","The three donor agencies have signed a memorandum of understanding (MoU) for the next three years, the World Bank office here said on Wednesday. As per the tripartite understanding, priority will be given to climate-related risk assessment, strengthening of information systems, and climate risk management.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://english.ratopati.com/story/41349,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent,Inclusive Rural Development Project Launched in Bardiya with Korean Assistance,2025-11-06,2025-11-06,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","Kathmandu, Nov 6: The Korean International Cooperation Agency (KOICA) has launched an Inclusive Rural Development Project in Bardiya in collaboration with the Ministry of Federal Affairs and General Administration.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","The five-year project worth USD 8 million was launched in Bardiya with the first meeting of the project's steering committee being held here on Wednesday. According to a press release issued by KOICA, the meeting was chaired by Joint Secretary of the Ministry of Federal Affairs and General Administration Nita Pokharel Aryal and co-chaired by KOICA Country Director Mooheon Kong.",national,politics
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://english.ratopati.com/story/41330,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent,Partial impact of westerly wind in western belt of country,2025-11-06,2025-11-05,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.","Kathmandu, Nov 5: The western belt of the country is experiencing a partial impact of the low pressure system caused by the westerly wind, according to Weather Forecasting Division.","In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","The weather service predicted a generally cloudy weather in Bagmati, Gandaki, Lumbini and Sudurpaschim provinces, while partly cloudy in rest of the places across the country today.",national,science-and-technology
https://kathmandupost.com/valley/2025/11/06/nepal-scouts-moves-to-seize-property-of-former-minister-khadka-s-company-over-unpaid-rent,https://english.ratopati.com/story/41340,Nepal Scouts initiates process to seize property of ex-minister Khadka’s company over unpaid rent,US government shutdown becomes longest in history,2025-11-06,2025-11-05,"Nepal Scouts has initiated the process to take control of structures built by Khadka Land Development Pvt Ltd and its assets for failing to pay land rent. The company is owned by the Nepali Congress leader Deepak Khadka, who was energy minister in the KP Sharma Oli-led government which was toppled by the Gen Z uprising in September.",,"In a public notice issued on Thursday, the Scouts said the company had not cleared the dues even after the property was sealed. The notice gives the company seven days to settle the dues, warning that the buildings and materials on the land will be seized if payment is not made within the period.","The US government shutdown became the longest ever Wednesday, topping the 35-day record set during Donald Trump's first term, as his administration warned of holiday air travel chaos and threatened Americans' benefits in a bid to force a resolution.",national,international
